PROVIDER_ID,Std_Outcomes_Mortality_score,Std_Outcomes_Readmission_score,Std_Outcomes_Safety_score,Std_PatientExp_score,Std_Process_score,std_weight_PatientExperience,std_weight_Readmission,std_weight_Mortality,std_weight_safety,std_weight_Process,weight_PatientExperience,weight_Outcomes_Readmission,weight_Outcomes_Mortality,weight_Outcomes_Safety,weight_Process,summary_score,Outcomes_Mortality_cnt,Outcomes_safety_cnt,Outcomes_Readmission_cnt,Patient_Experience_cnt,Process_cnt,Total_measure_group_cnt,MortSafe_Group_cnt,report_indicator,total_grp,cnt_grp,star
160033,-0.423200108,0.2803824268,-0.067438268,-0.227462989,0.4913694505,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.037333832,7,7,11,8,11,5,2,1,5,3) # of groups=5,3
16003F,0.0544408807,1.3604038523,0.6357488533,1.6726064938,-0.221327909,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.7925446685,3,3,5,8,4,5,2,1,5,3) # of groups=5,5
160045,-0.360944804,1.1101071954,1.0065223557,0.3664746214,0.6240302867,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.5417586955,7,8,11,8,11,5,2,1,5,3) # of groups=5,5
160047,-0.434951722,0.6832796365,-0.692908891,0.7626227908,0.1896911194,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0927321334,5,7,10,8,9,5,2,1,5,3) # of groups=5,4
16004F,1.5592094439,0.1876538498,1.0047919783,1.5471551425,0.2013962105,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.9699058365,4,4,6,8,4,5,2,1,5,3) # of groups=5,5
160057,-0.45135879,-0.05113848,-1.055799609,-0.61020468,0.4361743736,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.424729418,6,7,10,8,11,5,2,1,5,3) # of groups=5,2
160058,0.7440054397,-0.088862432,0.4245023017,-0.148273663,-1.18852497,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0622787657,7,8,11,8,10,5,2,1,5,3) # of groups=5,4
160064,-0.749316396,0.1873741992,-0.408232172,-0.165049095,-0.518090456,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.311920017,7,7,11,8,10,5,2,1,5,3) # of groups=5,2
160067,-1.506391524,1.6347132765,-0.377564356,-0.368665797,-0.179308922,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.157456919,5,6,10,8,11,5,2,1,5,3) # of groups=5,3
160069,0.6694524089,1.0012632524,0.6752868312,0.9884102167,0.6772061904,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.8148355388,6,7,9,8,9,5,2,1,5,3) # of groups=5,5
160079,0.0070012464,0.2614223425,-0.073837822,0.5590060889,0.404792547,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.2143653139,7,7,11,8,11,5,2,1,5,3) # of groups=5,4
160080,-2.969906021,-0.525905563,0.1468050242,0.878329675,0.6392836535,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.466834876,4,4,9,8,10,5,2,1,5,3) # of groups=5,2
160082,-0.948031455,1.0922235352,0.0705962032,-0.155057429,-0.272586904,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.019569641,7,8,11,8,10,5,2,1,5,3) # of groups=5,3
160083,-1.274829596,-0.023030798,-0.089709837,-0.615599972,-0.10734324,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.453578633,7,8,11,8,11,5,2,1,5,3) # of groups=5,2
160089,0.016109408,0.4102323448,0.132301763,-2.341119172,-0.615664607,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.466024397,5,4,8,8,9,5,2,1,5,3) # of groups=5,2
160104,-0.404010508,0.0278888345,-0.092702102,-0.151086523,0.2262983687,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.109224462,5,6,7,8,9,5,2,1,5,3) # of groups=5,3
160110,-1.04370263,-0.577445581,0.1531940949,0.2886917257,0.4187060637,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.209192998,7,7,11,8,10,5,2,1,5,3) # of groups=5,3
160112,-0.454023942,0.3148768863,-0.83099912,1.0647866825,0.0342994735,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0249368484,4,4,9,8,9,5,2,1,5,3) # of groups=5,3
160117,0.8198634979,0.768071676,-0.700575006,0.9937875527,0.6826929232,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.4957756493,5,5,7,8,9,5,2,1,5,3) # of groups=5,5
160124,-0.410243171,0.636721485,0.213784299,1.5321129913,0.9274804216,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.5452202836,3,3,7,8,8,5,2,1,5,3) # of groups=5,5
160146,-2.068110808,0.7697390879,0.1335789199,-0.686581146,-0.055027111,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.413905521,6,7,7,8,9,5,2,1,5,3) # of groups=5,2
160153,-2.02599058,-0.708646874,0.1826179306,-1.246102848,0.3059780563,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.798869555,7,7,9,8,8,5,2,1,5,3) # of groups=5,1
161367,-1.223321213,0.5992881764,1.4086849106,0.5130727217,-0.489436708,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.2267670061,3,3,7,8,6,5,2,1,5,3) # of groups=5,4
170006,-2.162025468,0.2955508457,-0.167343978,0.215594816,-0.0132691,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.401601524,5,3,10,8,11,5,2,1,5,3) # of groups=5,2
170012,-1.966579809,0.0525420889,0.9219774188,0.0711124515,0.6976798269,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.118886948,7,7,11,8,9,5,2,1,5,3) # of groups=5,3
170013,-0.06070755,-0.425283684,0.0691845746,0.5295213027,0.1597165817,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0439632112,7,5,11,8,10,5,2,1,5,3) # of groups=5,4
170014,-0.970490992,0.4446747942,-1.122065569,0.1310101984,0.7769287748,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.240480292,3,3,7,8,10,5,2,1,5,3) # of groups=5,3
170016,-0.898803147,0.0773381377,0.2128623879,-0.01345421,0.0462011499,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.131308365,7,7,11,8,11,5,2,1,5,3) # of groups=5,3
170020,-1.032693876,0.6527448528,0.590224097,-0.883707084,0.1575100071,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.129253841,7,6,11,8,9,5,2,1,5,3) # of groups=5,3
170023,-1.507066069,-0.819805919,-0.295902016,-0.565477066,0.0548994686,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.694827299,3,6,7,8,11,5,2,1,5,3) # of groups=5,2
170027,-0.155022102,1.2030726948,1.0562568654,0.819529463,-0.083201126,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.6332599876,4,3,7,8,10,5,2,1,5,3) # of groups=5,5
170040,1.7290666253,0.1879439479,-0.459115024,0.9259963231,-0.760313984,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.4332185338,7,8,11,8,10,5,2,1,5,3) # of groups=5,5
170049,-1.004026795,-0.303984793,0.0622543777,-0.092643536,0.1582460733,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.275458635,7,7,11,8,11,5,2,1,5,3) # of groups=5,3
170068,0.1996206044,-0.35073218,-1.630856443,-1.251097729,-1.400781429,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.835368236,5,4,7,8,9,5,2,1,5,3) # of groups=5,1
170086,-0.305070478,0.0834293348,0.2726621558,0.1488953473,0.6182062069,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1181663439,7,7,11,8,11,5,2,1,5,3) # of groups=5,4
17008F,1.1669441105,1.1020903137,1.1517469302,0.4377937907,-0.096072453,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.8373578376,4,4,6,8,4,5,2,1,5,3) # of groups=5,5
170103,-0.511410295,0.4079788612,0.1781057024,1.1493533441,0.8992204592,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.37719253,5,6,8,8,9,5,2,1,5,3) # of groups=5,4
170104,1.2794763331,0.5394252037,0.2907165117,0.6210195716,-0.120304062,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.586303789,7,8,11,8,11,5,2,1,5,3) # of groups=5,5
170120,-1.558090155,-0.605358473,-0.494393351,0.6546759409,-0.258189211,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.471679234,3,3,7,8,11,5,2,1,5,3) # of groups=5,2
170122,-0.133922618,0.5421994155,-0.350171547,-0.31022281,-1.126621128,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.190660398,7,7,11,8,9,5,2,1,5,3) # of groups=5,3
170123,1.6652189757,0.8054165597,0.7085447935,-0.249615757,-0.325129343,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.6054886846,7,8,11,8,11,5,2,1,5,3) # of groups=5,5
170137,-1.410349153,1.1221882374,0.5286522133,0.5363230246,0.7343771888,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.2590244135,5,6,10,8,11,5,2,1,5,3) # of groups=5,4
170142,-0.141244466,0.5217676887,-0.307873754,-0.009483304,0.4683654894,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0701004148,5,6,8,8,8,5,2,1,5,3) # of groups=5,4
170145,-1.267074561,-0.987699844,-0.264361733,-1.067156868,0.3310214097,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.749261892,3,3,9,8,9,5,2,1,5,3) # of groups=5,1
170146,0.9468432354,0.2044509159,0.824203938,-0.31162924,0.4204846899,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.4165093097,6,6,8,8,11,5,2,1,5,3) # of groups=5,5
170175,-1.546473948,0.3927703939,0.2416972562,-1.18906629,0.0257716329,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.459143373,4,3,8,8,8,5,2,1,5,3) # of groups=5,2
170176,1.1138429991,-0.114312203,0.2575177379,-0.469001872,0.5068660842,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.2341941957,7,8,11,8,10,5,2,1,5,3) # of groups=5,4
170182,0.7639425574,-1.014064102,0.36055125,0.7676176718,0.1032482594,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.2055602142,6,7,10,8,10,5,2,1,5,3) # of groups=5,4
170185,1.6832246749,0.5680199483,-0.921249991,0.9870037868,-0.676917437,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.4285095597,5,7,8,8,11,5,2,1,5,3) # of groups=5,5
170197,-0.363141605,-0.314269668,0.1546421062,0.5309456886,0.0915446132,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0127841884,6,5,9,8,10,5,2,1,5,3) # of groups=5,3
170200,0.8762001632,0.8927836646,-0.049295019,0.5590060889,-0.46078301,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.4460189163,4,4,8,8,7,5,2,1,5,3) # of groups=5,5
180001,0.3015523959,-0.56450258,0.1817253051,0.5919351964,0.2983915572,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1481632566,5,6,8,8,8,5,2,1,5,3) # of groups=5,4
180002,0.3163803852,-2.270222098,0.6765251805,0.2030386736,-0.036045614,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.240666603,4,3,6,8,10,5,2,1,5,3) # of groups=5,3
180004,0.1682712989,-0.241983362,0.9618727191,0.749053355,0.4871543921,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.4186456095,3,3,6,8,8,5,2,1,5,3) # of groups=5,5
180005,-0.089245669,-1.753626795,-0.716528458,-1.103802505,-0.0676155,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.814018614,4,6,10,8,9,5,2,1,5,3) # of groups=5,1
180009,0.0821294438,0.0046613887,0.6734184333,0.2715338387,-0.260519001,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1957212029,7,8,11,8,11,5,2,1,5,3) # of groups=5,4
180010,0.3622993997,-0.54971846,0.4452800045,-0.771844932,0.0510075635,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.10695557,7,7,9,8,8,5,2,1,5,3) # of groups=5,3
180011,0.7299502291,1.189992927,0.2532914017,0.0629222558,-1.020873832,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.3694496392,6,6,10,8,11,5,2,1,5,3) # of groups=5,4
180012,0.0246994993,-0.084437239,-0.973487504,0.5969300774,-1.063517587,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.223607047,6,7,10,8,11,5,2,1,5,3) # of groups=5,3
180013,-1.809065599,-0.710040904,0.0495263232,-1.009941301,-0.371729516,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.810102268,7,8,11,8,11,5,2,1,5,3) # of groups=5,1
180017,-1.126883251,-0.288792464,-1.463622771,0.1321199152,0.2514361198,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.574206951,5,7,10,8,11,5,2,1,5,3) # of groups=5,2
180018,0.4024665942,-0.299934772,-0.054906005,-0.143605633,0.3122684437,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0163566537,5,5,10,8,10,5,2,1,5,3) # of groups=5,3
180019,1.2105563034,1.3895516778,-0.669444439,-0.277990826,-0.119745714,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.3492185118,4,3,8,8,9,5,2,1,5,3) # of groups=5,4
180020,-0.903855856,0.7844593224,-0.863847712,-0.717071951,0.2566799615,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.343267968,3,3,5,8,9,5,2,1,5,3) # of groups=5,2
180025,0.7807430976,-0.014910225,0.5217157424,0.2005347088,0.1514174051,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.3455484199,4,3,9,8,10,5,2,1,5,3) # of groups=5,4
180027,-1.559134558,-1.277165635,-0.718874249,-0.244620876,-0.62432788,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.910874316,5,6,10,8,10,5,2,1,5,3) # of groups=5,1
180029,-2.163115137,-3.367742328,-0.798890008,-0.242814035,-0.799921401,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-1.5419541,6,7,10,8,10,5,2,1,5,3) # of groups=5,1
180035,0.7155447477,0.4550421572,0.0378984979,0.3671717454,0.3874025621,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.3931328801,7,8,11,8,11,5,2,1,5,3) # of groups=5,5
180038,-0.960732491,-0.369850248,-0.598009082,0.4020338675,0.0432902362,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.330647922,7,7,11,8,11,5,2,1,5,3) # of groups=5,2
180040,-0.181631853,-0.222251281,-1.233074594,-1.159432632,-1.567463116,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.803301453,7,7,9,8,10,5,2,1,5,3) # of groups=5,1
180043,0.6217187,0.3644846625,-1.086674537,1.3243265137,-0.722198321,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1825843762,3,3,6,8,10,5,2,1,5,3) # of groups=5,4
180044,-2.244279599,-1.706882357,-0.015449105,-0.917745908,0.6320447106,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.998713168,7,7,11,8,10,5,2,1,5,3) # of groups=5,1
180045,0.3259754562,-1.006210108,-0.669760753,0.5087749646,0.4727149438,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.128342703,6,6,7,8,10,5,2,1,5,3) # of groups=5,3
180048,-0.817550955,-0.234988305,-0.70170811,-0.086569076,0.4133590388,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.355376533,6,7,10,8,11,5,2,1,5,3) # of groups=5,2
180049,-1.213562063,0.6506806055,0.5726312988,0.7056041891,0.7120891563,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.2428285853,4,4,9,8,10,5,2,1,5,3) # of groups=5,4
180050,-0.548904971,-2.473486375,0.5177877507,-0.354379474,0.2831160553,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.595002349,3,4,7,8,7,5,2,1,5,3) # of groups=5,2
180051,0.2837805748,-1.011598043,-2.208814313,-1.245405724,-1.175488694,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-1.061106894,4,5,9,8,11,5,2,1,5,3) # of groups=5,1
180056,-0.241154629,-1.025379538,0.4124170419,-1.152253826,0.203991072,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.41692268,3,5,9,8,10,5,2,1,5,3) # of groups=5,2
180064,1.0923060822,0.5426751412,0.0375367681,-1.252886614,-0.450889451,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.038212169,3,3,9,8,10,5,2,1,5,3) # of groups=5,4
180067,0.2024088426,-0.504150457,-0.208085808,0.0718095755,-0.512789726,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.157898694,7,8,11,8,9,5,2,1,5,3) # of groups=5,3
180069,-0.064695224,-4.518727713,-0.036417117,-0.171832861,-0.536472474,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-1.118544738,4,3,5,8,7,5,2,1,5,3) # of groups=5,1
18006F,1.0578686607,-1.842707267,0.8870163351,0.5933416262,-0.429023982,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1015313803,5,4,6,8,4,5,2,1,5,3) # of groups=5,4
180070,0.0977382381,0.2391265961,0.0248329238,-0.094049966,-0.473958218,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0020075281,4,3,7,8,10,5,2,1,5,3) # of groups=5,3
180078,-0.539855216,-0.780816767,0.6393874275,-1.570801962,-1.488165659,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.674038913,3,3,5,8,7,5,2,1,5,3) # of groups=5,2
180079,-0.720636713,1.6259224071,0.8862228005,0.1544205246,0.5212158431,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.4906502855,4,3,7,8,10,5,2,1,5,3) # of groups=5,5
18007F,1.1293842689,-0.654153131,-2.366205083,1.0736740023,-0.360863966,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.223109663,4,3,6,8,5,5,2,1,5,3) # of groups=5,3
180080,0.5686991287,-0.581923353,0.2990788974,0.4413642859,0.1800185464,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1815903965,6,7,10,8,11,5,2,1,5,3) # of groups=5,4
180087,0.0024793896,-0.465942474,-0.120969385,0.3001614776,-0.576235782,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.131687912,3,4,9,8,10,5,2,1,5,3) # of groups=5,3
180088,0.1627534963,-0.261571935,-0.51916846,0.0711124515,-0.19806339,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.144079985,7,8,11,8,11,5,2,1,5,3) # of groups=5,3
180092,0.3406722691,-0.130528579,0.0274772842,0.5983365072,0.6883644033,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.2665143743,5,5,9,8,11,5,2,1,5,3) # of groups=5,4
180093,-1.363552584,0.2697891711,0.1410045052,-0.947527407,0.0365915714,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.413672001,6,7,11,8,11,5,2,1,5,3) # of groups=5,2
180102,-0.494373874,-0.184183424,-0.563527423,-0.490445334,-0.575570027,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.450225015,7,7,11,8,11,5,2,1,5,3) # of groups=5,2
180103,0.2832491022,-0.540771966,-0.011107742,1.0675995423,-0.106223766,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1630263142,7,8,11,8,9,5,2,1,5,3) # of groups=5,4
180104,-1.361349335,1.6063063629,0.3467966611,-0.234246755,0.055349174,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0852934264,7,7,11,8,11,5,2,1,5,3) # of groups=5,4
180116,0.0715651077,-0.173044318,-2.0634792,-0.425680687,-0.996472953,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.689517356,5,6,8,8,9,5,2,1,5,3) # of groups=5,2
180124,-0.341298152,-1.59919338,-0.177892689,-0.395887006,-0.564343955,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.620860945,6,6,8,8,7,5,2,1,5,3) # of groups=5,2
180127,0.7598432631,-2.411202382,0.8075519227,-1.465488963,-0.311663983,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.545444833,5,7,8,8,9,5,2,1,5,3) # of groups=5,2
180128,-0.044375275,-0.65252357,0.5738344874,0.2997790226,0.2678570124,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0710200678,3,3,6,8,8,5,2,1,5,3) # of groups=5,4
180130,-1.375557063,0.8865994645,-0.322964567,-0.070490768,-0.223051695,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.220897049,7,8,11,8,11,5,2,1,5,3) # of groups=5,3
180132,-0.742684142,-0.059540152,-0.038343153,-0.936458066,-0.756215055,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.481691419,6,7,8,8,11,5,2,1,5,3) # of groups=5,2
180141,-0.873962189,-0.522783879,-0.137558446,-1.159432632,-1.214477461,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.738359468,5,7,8,8,8,5,2,1,5,3) # of groups=5,1
180143,0.1573939718,0.3047049444,0.0298679629,-0.375449563,0.0937306934,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0368814927,5,7,10,8,8,5,2,1,5,3) # of groups=5,3
190002,-1.143638947,1.2766877315,0.2612200637,0.8454005676,-0.860178551,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1695058453,7,8,11,8,9,5,2,1,5,3) # of groups=5,4
190004,-1.469692004,-0.359253865,0.0863367579,0.8454005676,-0.458173426,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.252366691,6,6,11,8,10,5,2,1,5,3) # of groups=5,3
190005,0.0554836711,-0.126846219,-1.495286433,-0.067986803,-2.225288429,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.626654484,5,7,9,8,9,5,2,1,5,3) # of groups=5,2
190007,-1.07468883,0.9536593487,1.041368664,-0.306634359,-0.508774016,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0739621794,3,3,6,8,10,5,2,1,5,3) # of groups=5,4
190008,0.0775888345,-0.911967523,-0.178496057,0.7662112419,0.152404317,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.035977453,7,7,11,8,10,5,2,1,5,3) # of groups=5,3
190013,-0.335043201,-0.15764721,-2.37356004,0.5761837393,0.2415217619,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.474832065,5,6,10,8,11,5,2,1,5,3) # of groups=5,2
190015,0.3651451514,-0.782169266,0.0900735506,-0.094049966,-0.433180424,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.144601768,7,7,11,8,11,5,2,1,5,3) # of groups=5,3
190017,-1.399664938,0.2845201262,0.1355458883,0.1378119203,-1.078336927,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.314593572,6,6,10,8,10,5,2,1,5,3) # of groups=5,2
190019,-0.452462086,-0.361004271,-0.242710968,0.0816325099,-0.851922771,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.316630592,7,7,10,8,10,5,2,1,5,3) # of groups=5,2
190020,-0.234917755,-0.591427688,-0.460603552,0.1474889174,-0.011464479,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.252056955,5,5,8,8,9,5,2,1,5,3) # of groups=5,3
190026,-0.307122942,-0.469691878,-0.573980113,-0.785560305,-0.033222425,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.473984843,7,6,10,8,10,5,2,1,5,3) # of groups=5,2
190027,-0.501887834,0.2460263771,0.1205261895,-0.170426431,-0.576902396,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.136495861,7,7,9,8,9,5,2,1,5,3) # of groups=5,3
190036,0.3059666312,0.5322667229,0.1695355935,0.3231713928,-0.186615992,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.2704129559,7,8,11,8,11,5,2,1,5,3) # of groups=5,4
190039,0.1665678502,0.4842070575,0.4426233949,-0.327398653,-0.35915018,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1254219013,6,7,10,8,11,5,2,1,5,3) # of groups=5,4
190040,-0.027067295,0.5695544763,-1.103472032,-0.171832861,-1.44354226,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.334444968,6,6,10,8,11,5,2,1,5,3) # of groups=5,2
190041,-0.212172879,-0.38324946,-1.357321612,0.1331438902,-1.415200274,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.570136046,7,7,11,8,9,5,2,1,5,3) # of groups=5,2
190044,-3.33317353,0.2786525725,0.3187509263,0.760833906,-0.495093589,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.493897178,3,5,9,8,9,5,2,1,5,3) # of groups=5,2
190045,0.8819999526,-0.748760962,0.9058340161,1.0661931124,0.4455347085,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.5166227112,7,8,9,8,11,5,2,1,5,3) # of groups=5,5
