PROVIDER_ID,Std_Outcomes_Mortality_score,Std_Outcomes_Readmission_score,Std_Outcomes_Safety_score,Std_PatientExp_score,Std_Process_score,std_weight_PatientExperience,std_weight_Readmission,std_weight_Mortality,std_weight_safety,std_weight_Process,weight_PatientExperience,weight_Outcomes_Readmission,weight_Outcomes_Mortality,weight_Outcomes_Safety,weight_Process,summary_score,Outcomes_Mortality_cnt,Outcomes_safety_cnt,Outcomes_Readmission_cnt,Patient_Experience_cnt,Process_cnt,Total_measure_group_cnt,MortSafe_Group_cnt,report_indicator,cnt_grp,star
370192,,-0.575233537,0.207463343,,-5.347426507,0.22,0.22,0.22,0.22,0.12,,0.392857143,,0.392857143,0.214285714,-1.290358256,0,1,2,0,1,0,0,0,,
370199,,1.639524082,0.824066218,1.587095496,0.666441909,0.22,0.22,0.22,0.22,0.12,0.282051282,0.282051282,,0.282051282,0.153846154,1.245030646,0,2,2,8,5,2,0,0,,
370201,,0.699440326,-0.229548203,1.469635946,-0.214492777,0.22,0.22,0.22,0.22,0.12,0.282051282,0.282051282,,0.282051282,0.153846154,0.51404749,0,2,3,8,1,2,0,0,,
370202,1.366627864,0.136800358,0.002532726,-1.044540136,-0.323228697,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.062725135,7,8,9,8,5,5,2,1,3) # of groups=5,4
370203,,2.746606889,0.718489093,1.119516679,0.065168887,0.22,0.22,0.22,0.22,0.12,0.282051282,0.282051282,,0.282051282,0.153846154,1.303121861,0,3,4,8,4,4,1,1,2) # of groups=4,5
370206,,1.753485746,1.906925767,1.033514636,0.466521157,0.22,0.22,0.22,0.22,0.12,0.282051282,0.282051282,,0.282051282,0.153846154,1.395700374,0,2,2,8,3,2,0,0,,
370210,,1.045047405,0.929432816,1.197921232,-1.050482439,0.22,0.22,0.22,0.22,0.12,0.282051282,0.282051282,,0.282051282,0.153846154,0.733167214,0,5,6,8,1,3,1,1,1) # of groups=3,4
370211,-0.98101844,0.105151095,-0.312185237,0.071566232,0.281059085,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.211899907,4,5,7,8,7,5,2,1,3) # of groups=5,3
370212,,1.14563416,0.903894246,2.082586171,1.340253299,0.22,0.22,0.22,0.22,0.12,0.282051282,0.282051282,,0.282051282,0.153846154,1.37166103,0,2,4,8,2,2,0,0,,
370214,,,-0.126595472,,0.52681503,0.22,0.22,0.22,0.22,0.12,,,,0.647058824,0.352941177,0.10402,0,2,0,0,1,0,0,0,,
370215,-0.118911574,0.756779667,1.148756597,2.082586171,0.842745351,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.952355831,6,5,7,8,6,5,2,1,3) # of groups=5,5
370216,,-1.505145035,1.60716829,2.082586171,0.288681482,0.22,0.22,0.22,0.22,0.12,0.282051282,0.282051282,,0.282051282,0.153846154,0.660584425,0,1,3,8,4,3,0,0,,
370218,1.161359681,-1.050317773,0.369352003,0.068570496,-1.117885456,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.013374085,5,6,7,8,10,5,2,1,3) # of groups=5,3
370220,,0.589966649,-0.643176699,,-0.743998354,0.22,0.22,0.22,0.22,0.12,,0.392857143,,0.392857143,0.214285714,-0.180332167,0,2,3,0,1,1,0,0,,
370222,,1.082327251,0.001863765,1.781290444,0.892839009,0.22,0.22,0.22,0.22,0.12,0.282051282,0.282051282,,0.282051282,0.153846154,0.945572567,0,3,5,8,4,4,1,1,2) # of groups=4,5
370225,,0.08368014,0.104525167,1.106761732,,0.22,0.22,0.22,0.22,0.12,0.333333333,0.333333333,,0.333333333,,0.43165568,0,2,2,8,0,1,0,0,,
370227,1.146122146,1.087492266,-1.571072763,0.658328243,0.020615186,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.293065199,3,3,7,8,6,5,2,1,3) # of groups=5,4
370228,-1.022112766,-1.148856939,0.359813366,1.496333059,0.698247331,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.014528558,2,3,6,8,3,4,1,1,2) # of groups=4,3
370229,1.515328594,0.613842541,0.119981784,,-0.280855853,0.22,0.22,0.22,0.22,0.12,,0.282051282,0.282051282,0.282051282,0.153846154,0.591167872,2,1,6,0,6,2,0,0,,
370234,0.154593429,2.095153889,-0.009270153,2.082586171,0.919983553,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,1.06147196,6,4,7,8,6,5,2,1,3) # of groups=5,5
370235,1.548153355,0.624060551,1.531712306,1.246501708,0.149159274,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,1.106993255,2,3,7,8,6,4,1,1,2) # of groups=4,5
370236,-0.887925713,0.509253875,-0.122934211,0.515994733,0.312572953,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.040674265,5,3,8,8,7,5,2,1,3) # of groups=5,4
370237,0.921563135,0.886489505,0.119981784,1.083370199,0.886506274,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.76888977,3,1,5,8,6,4,1,1,2) # of groups=4,5
370240,,0.447617711,-0.054981335,,0.979616857,0.22,0.22,0.22,0.22,0.12,,0.392857143,,0.392857143,0.214285714,0.364167903,0,1,1,0,4,1,0,0,,
371300,0.59136002,1.509997996,,,0.283634035,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.886312228,3,0,5,0,2,2,1,0,,
371302,1.098026977,1.714190198,,,1.115415514,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,1.343817215,1,0,1,0,4,1,0,0,,
371304,,,,,1.391035268,0.22,0.22,0.22,0.22,0.12,,,,,1,1.391035268,0,0,0,0,3,1,0,0,,
371305,-0.448668745,2.132613123,,,0.595378862,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.789130762,1,0,1,0,3,1,0,0,,
371306,0.24734433,0.857198217,,,1.242528595,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.700183557,1,0,2,0,3,1,0,0,,
371307,1.020692191,0.059649871,,,1.845397676,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.819862455,1,0,2,0,1,0,0,0,,
371310,,,,,0.988120807,0.22,0.22,0.22,0.22,0.12,,,,,1,0.988120807,0,0,0,0,3,1,0,0,,
371311,,,,,1.106956182,0.22,0.22,0.22,0.22,0.12,,,,,1,1.106956182,0,0,0,0,3,1,0,0,,
371312,0.015339972,-0.610561931,,,0.325539729,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,-0.164078685,1,0,2,0,4,1,0,0,,
371313,1.238814211,0.675226399,,,1.064945974,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.980147234,2,0,3,0,4,2,0,0,,
371314,-0.1393296,0.419672618,,,-0.188278731,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.069789314,1,0,5,0,3,2,0,0,,
371316,,,,,0.667783832,0.22,0.22,0.22,0.22,0.12,,,,,1,0.667783832,0,0,0,0,2,0,0,0,,
371317,1.211093868,1.383513391,1.856757008,,1.012844391,0.22,0.22,0.22,0.22,0.12,,0.282051282,0.282051282,0.282051282,0.153846154,1.411335212,2,1,2,0,4,1,0,0,,
371319,0.790958592,0.023965727,,,-1.61363382,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,-0.025629836,2,0,4,0,3,2,0,0,,
371320,,,,,0.793014055,0.22,0.22,0.22,0.22,0.12,,,,,1,0.793014055,0,0,0,0,4,1,0,0,,
371321,-0.385216297,1.040432855,,,-1.362917818,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,-0.034647313,2,0,3,0,4,2,0,0,,
371322,-0.448668745,0.959534565,,,-0.162816169,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.165808108,1,0,1,0,3,1,0,0,,
371323,-2.187942523,1.566339514,,,-2.002438454,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,-0.673295137,2,0,5,0,2,1,0,0,,
371324,-1.299351392,1.303710889,,,1.544470097,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.332670538,1,0,2,0,2,0,0,0,,
371325,0.899571622,-0.037001095,,,1.316342655,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.620940419,2,0,3,0,1,1,0,0,,
371326,-0.20425488,-1.929079502,,,0.025938849,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,-0.832537325,2,0,3,0,4,2,0,0,,
371327,,,,,0.837787838,0.22,0.22,0.22,0.22,0.12,,,,,1,0.837787838,0,0,0,0,3,1,0,0,,
371328,-0.877735646,0.033756893,,,0.595145812,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,-0.204031836,3,0,5,0,2,2,1,0,,
371329,-1.067347033,0.294357875,,,0.661541751,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,-0.161915365,1,0,3,0,3,2,0,0,,
371330,0.015339972,-0.068410885,,,0.853712503,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.162089106,1,0,2,0,1,0,0,0,,
371331,,-0.751471571,,,,0.22,0.22,0.22,0.22,0.12,,1,,,,-0.751471571,0,0,1,0,0,0,0,0,,
371332,-1.067347033,0.578493207,,,0.743214324,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,-0.032789505,1,0,2,0,2,0,0,0,,
371333,0.479348688,-0.021702837,,,0.425952267,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.271064927,1,0,3,0,4,2,0,0,,
371334,-0.835342675,0.546389303,,,0.757928006,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.048895748,1,0,3,0,2,1,0,0,,
371335,-4.160738477,-0.155934033,,,,0.22,0.22,0.22,0.22,0.12,,0.5,0.5,,,-2.158336255,1,0,2,0,0,0,0,0,,
371336,,0.70010163,,,0.480992622,0.22,0.22,0.22,0.22,0.12,,0.647058824,,,0.352941177,0.622769039,0,0,1,0,1,0,0,0,,
371337,0.456626078,-0.356258478,,,-0.664609093,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,-0.102986106,3,0,5,0,5,3,1,1,1) # of groups=3,3
371338,0.601917742,-0.31572567,,,0.723699112,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.267510981,2,0,3,0,2,1,0,0,,
371340,0.509976375,0.096507086,,,-0.298238396,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.174353132,2,0,4,0,3,2,0,0,,
371341,-0.1393296,-0.763257932,,,-0.445366922,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,-0.450023728,1,0,3,0,2,1,0,0,,
371342,,,,,-0.798722104,0.22,0.22,0.22,0.22,0.12,,,,,1,-0.798722104,0,0,0,0,3,1,0,0,,
380001,-0.578836575,0.330763291,-0.715934968,0.48929762,-0.63631611,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.180794272,4,3,9,8,9,5,2,1,3) # of groups=5,3
380002,0.080706992,1.127154826,0.587634431,0.501898569,-0.512528095,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.443923489,5,7,10,8,12,5,2,1,3) # of groups=5,5
380004,0.584523269,1.130285231,0.947266247,0.593556662,-0.336657964,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.675839954,7,8,9,8,10,5,2,1,3) # of groups=5,5
380005,2.954061843,2.005870882,0.342842194,0.875096718,-0.146443224,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,1.341558573,1,3,6,8,6,4,1,1,2) # of groups=4,5
380007,0.467466672,-0.449664479,-0.274991614,0.222142498,-0.945304769,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.121146895,7,6,8,8,7,5,2,1,3) # of groups=5,3
380009,0.188623382,1.1661818,0.03777602,0.709458894,-1.634004046,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.266368336,7,8,11,8,7,5,2,1,3) # of groups=5,4
380014,-1.386353351,0.788436138,-0.375182045,0.122939947,0.112186655,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.17357265,7,7,11,8,8,5,2,1,3) # of groups=5,3
380017,0.597139863,0.397564419,-0.307768505,0.9601574,-0.579161672,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.292861098,6,8,8,8,9,5,2,1,3) # of groups=5,4
380018,1.604942743,0.981184175,0.724490041,0.134176742,-0.114339807,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.744133837,7,8,11,8,9,5,2,1,3) # of groups=5,5
380020,-0.866662178,-0.832888376,1.067600227,-0.006304891,-0.054297931,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.1469319,7,7,9,8,8,5,2,1,3) # of groups=5,3
380021,-0.313785544,0.9235218,0.846993215,-0.93654459,-0.009980261,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.113243043,5,6,10,8,5,5,2,1,3) # of groups=5,4
380022,-1.625824095,-0.457345149,0.425111581,1.244581355,0.373129565,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.04618924,4,4,9,8,6,5,2,1,3) # of groups=5,3
380025,0.580211754,0.871474656,0.105826665,-0.095655874,-0.624119557,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.246714237,5,6,8,8,8,5,2,1,3) # of groups=5,4
380027,-0.958664501,1.371269021,1.16568963,-0.838141302,-0.330294463,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.123198291,6,7,8,8,10,5,2,1,3) # of groups=5,4
380029,0.274889401,-0.266055841,0.495047387,0.881752847,-0.3933816,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.257633643,2,3,6,8,7,4,1,1,2) # of groups=4,4
380033,0.01387382,1.181097306,1.032110175,-1.346101698,-0.312216927,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.156349481,2,2,3,8,5,3,0,0,,
380037,2.242002285,0.212318115,-0.803654776,0.513877022,-0.023498579,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.473379553,3,4,7,8,7,5,2,1,3) # of groups=5,5
380038,-0.820256929,0.125907013,-0.719420721,-0.005183802,-0.514748279,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.37393977,3,5,7,8,7,5,2,1,3) # of groups=5,2
380040,0.146430382,0.360523395,-0.234671989,0.808592969,-1.237101888,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.08934022,4,4,7,8,6,5,2,1,3) # of groups=5,4
380047,-1.318505606,1.37983954,0.008161124,0.656210532,-0.163471952,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.140038596,7,8,11,8,7,5,2,1,3) # of groups=5,4
380050,-0.847780644,1.105351793,0.313558479,0.48929762,-0.911411461,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.12392462,6,7,10,8,7,5,2,1,3) # of groups=5,4
380051,-0.374933672,-0.724181139,-0.045049467,0.518924338,-1.080158968,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.267171863,7,8,11,8,9,5,2,1,3) # of groups=5,3
380052,-0.176455754,1.121861822,1.197638936,0.802073207,0.860768466,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.751218223,4,3,7,8,4,5,2,1,3) # of groups=5,5
380056,-0.567558281,0.210270462,0.988369396,0.294224648,0.263986845,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.235245791,2,2,5,8,4,3,0,0,,
380060,-0.730103995,0.233042736,-0.116713206,0.301313239,0.072723993,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.060014591,7,7,9,8,8,5,2,1,3) # of groups=5,3
380061,-0.011255628,0.091204911,1.045073047,0.435472469,-0.280624196,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.309633952,6,8,10,8,9,5,2,1,3) # of groups=5,4
380071,-1.022338859,0.526657852,0.383689597,1.09101105,0.502065121,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.275632135,5,3,8,8,5,5,2,1,3) # of groups=5,4
380075,-1.413995162,-0.457356174,-0.112830641,0.293382024,-0.133714236,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.388021698,6,8,10,8,10,5,2,1,3) # of groups=5,2
380082,1.220026014,0.563521292,-0.558778367,0.661014784,-0.036647757,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.410474688,3,4,7,8,6,5,2,1,3) # of groups=5,5
380089,-0.437507306,1.347654081,0.570983749,0.656210532,-0.27526217,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.437183572,6,7,8,8,8,5,2,1,3) # of groups=5,5
380090,-0.653147922,-0.657116359,-0.228781367,0.23258003,-0.713430887,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.373034142,5,7,10,8,8,5,2,1,3) # of groups=5,2
380091,0.003896983,1.847717579,1.25314789,0.582610232,0.392201887,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.858286217,3,7,2,8,3,4,2,1,2) # of groups=4,5
380102,-2.010845576,0.798292044,0.412616365,-0.529904133,-0.203481071,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.316982814,7,8,9,8,8,5,2,1,3) # of groups=5,3
380103,,-0.15192693,-1.000654704,0.881752847,0.416243601,0.22,0.22,0.22,0.22,0.12,0.282051282,0.282051282,,0.282051282,0.153846154,-0.012350129,0,5,1,8,3,3,1,1,1) # of groups=3,3
381301,,,,,0.123293207,0.22,0.22,0.22,0.22,0.12,,,,,1,0.123293207,0,0,0,0,4,1,0,0,,
381302,-1.455361906,0.626991351,1.856757008,0.639562346,0.377191712,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.412211741,4,1,7,8,5,4,1,1,2) # of groups=4,4
381303,0.545561153,0.256693263,-0.257021548,1.398541962,0.063568198,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.435258646,2,2,5,8,6,3,0,0,,
381304,-0.685098597,0.753281218,,,-1.092287517,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,-0.207275581,3,0,5,0,2,2,1,0,,
381305,-0.526003531,1.249469709,,,-0.784133243,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.116190304,1,0,2,0,3,1,0,0,,
381306,-1.064363064,0.582629984,,1.247267896,-0.211854882,0.22,0.22,0.22,0.22,0.12,0.282051282,0.282051282,0.282051282,,0.153846154,0.183327018,2,0,5,8,3,3,0,0,,
381307,0.324679116,0.298927138,,,-0.438297944,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.151067183,1,0,4,0,4,2,0,0,,
381308,,0.70010163,,,0.071649558,0.22,0.22,0.22,0.22,0.12,,0.647058824,,,0.352941177,0.478295016,0,0,1,0,2,0,0,0,,
381309,0.634018261,-0.331414842,,,-0.416976829,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.029527737,1,0,3,0,2,1,0,0,,
381310,,-1.650788532,,,0.166348534,0.22,0.22,0.22,0.22,0.12,,0.647058824,,,0.352941177,-1.009446038,0,0,1,0,2,0,0,0,,
381311,1.020692191,1.771150161,,,-0.515840706,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.986257916,1,0,2,0,2,0,0,0,,
381312,-1.120492948,0.289824557,-0.332486378,1.250370329,-0.273643653,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.013649815,3,1,6,8,4,4,1,1,2) # of groups=4,3
381313,-1.462425087,0.773751946,1.856757008,,-0.541436725,0.22,0.22,0.22,0.22,0.12,,0.282051282,0.282051282,0.282051282,0.153846154,0.246161595,3,1,6,0,5,3,1,1,1) # of groups=3,3
381314,-1.83453359,1.016887123,1.856757008,0.963284363,0.296470663,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.476103358,4,1,7,8,8,4,1,1,2) # of groups=4,4
381315,-0.266517989,0.637507164,0.335660362,0.483218281,0.012689677,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.263293681,3,1,6,8,2,3,1,1,1) # of groups=3,4
381316,-0.132019747,1.35375339,0.06372951,1.252134988,0.489481784,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.617009405,4,2,5,8,7,4,1,1,2) # of groups=4,4
381317,-0.424135981,0.956800467,-0.788390668,0.192540311,-0.638097239,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.090472561,3,2,4,8,1,3,1,1,1) # of groups=3,3
381318,-0.743850483,0.202665809,-0.182733261,1.923226892,-0.282774598,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.229915019,3,2,8,8,7,4,1,1,2) # of groups=4,3
381319,-0.379991233,1.189618664,1.596727066,0.201921289,0.531727067,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.637627921,4,3,9,8,4,5,2,1,3) # of groups=5,5
381320,-0.600016479,-0.7821878,-1.163588477,0.661257848,-0.060088211,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.421808265,4,2,7,8,5,4,1,1,2) # of groups=4,2
381321,-0.727068197,0.817246213,0.350667002,0.944406717,0.268110776,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.336928675,4,2,7,8,7,4,1,1,2) # of groups=4,4
381322,-1.716502698,0.576383497,,,-0.481449076,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,-0.551071631,2,0,6,0,2,1,0,0,,
381323,-0.316293412,-0.392597642,-3.378911583,1.3304294,0.438775385,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.553969066,3,1,8,8,6,4,1,1,2) # of groups=4,2
381324,0.109573423,0.32804074,-0.404705443,0.738630378,-0.701312432,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.085581109,3,1,5,8,5,4,1,1,2) # of groups=4,3
381325,-1.190020241,0.731782589,-0.372998618,-0.240586859,-0.345478207,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.277258473,4,3,9,8,5,5,2,1,3) # of groups=5,3
390001,-0.363864603,0.565801079,-0.203616792,-0.377486296,-0.259378305,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.114542051,7,7,11,8,9,5,2,1,3) # of groups=5,3
390002,1.005217573,0.097117255,-0.084118373,-0.455291288,-0.08933019,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.113123914,5,5,9,8,6,5,2,1,3) # of groups=5,4
390003,-0.15565797,-0.900993423,-0.086260423,1.089889961,0.317158674,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.026394233,2,3,5,8,7,4,1,1,2) # of groups=4,3
390004,1.050031307,0.815811108,0.659627618,-0.527507957,-0.043446848,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.434338035,7,7,9,8,8,5,2,1,3) # of groups=5,5
390006,0.134395479,1.129277966,-0.380243595,0.218104434,0.128264887,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.257729329,7,8,11,8,10,5,2,1,3) # of groups=5,4
390009,0.715584403,1.055685499,-0.156091962,-0.383411637,-0.047701674,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.265264386,7,8,11,8,9,5,2,1,3) # of groups=5,4
390012,0.322219857,-0.428171807,-0.119433463,0.139024355,0.064866984,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.011215395,5,6,8,8,6,5,2,1,3) # of groups=5,3
390013,-0.149404652,1.124150794,-0.130933761,0.747216033,-0.086169918,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.339685861,5,5,10,8,9,5,2,1,3) # of groups=5,4
390016,0.344248097,0.327829372,-0.590122466,-0.97292118,-0.473620947,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.252847073,5,7,10,8,7,5,2,1,3) # of groups=5,3
390025,,,-0.054981335,,,0.22,0.22,0.22,0.22,0.12,,,,1,,-0.054981335,0,1,0,0,0,0,0,0,,
390026,0.707778328,0.074211132,-1.123001819,-0.690261882,-0.244173602,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.256181165,6,7,8,8,4,5,2,1,3) # of groups=5,3
390027,0.430584229,0.061641232,0.175235136,-0.905842489,-0.786783307,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.146858013,7,8,11,8,9,5,2,1,3) # of groups=5,3
390028,-0.301176384,-0.209026007,-0.056535347,-0.765360855,0.075168093,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.284041519,6,7,10,8,7,5,2,1,3) # of groups=5,3
390030,0.284819293,-0.411938855,-0.617201644,-1.735405343,-0.129127985,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.561035199,6,6,9,8,6,5,2,1,3) # of groups=5,2
390032,1.113776959,-0.54251711,0.0472727,-0.372328839,-0.157289902,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.035290028,5,4,7,8,6,5,2,1,3) # of groups=5,4
390035,0.146193252,0.012165679,0.744932827,-0.46621824,0.477919001,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.153506454,4,3,9,8,7,5,2,1,3) # of groups=5,4
390036,-0.213506334,0.670375124,-0.146495956,-0.159875197,0.274118102,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.066003652,6,7,11,8,8,5,2,1,3) # of groups=5,4
390037,0.003535649,-0.491638756,-0.462502935,0.807862181,0.230854687,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.003701087,4,4,9,8,6,5,2,1,3) # of groups=5,3
390039,-1.168627089,0.660421302,0.923616453,-0.019059838,0.124896019,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.102184705,4,5,10,8,6,5,2,1,3) # of groups=5,4
390041,-0.40853847,-1.065048934,-0.328445025,-0.589585038,-0.256391221,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.556922789,5,7,10,8,7,5,2,1,3) # of groups=5,2
